url;title;url_author;author;url_oeuvre;title_oeuvre;rating tags;warning tags;category tags;fandom tags;relationship tags;character tags;freeform tags;language;published;status;words;chapters;comments;kudos;bookmarks;hits
['/works/26734672'];['Rakuraizer: Grand Revival'];[['/users/Frocto/pseuds/Frocto']];[['Frocto']];/tags/Bishoujo%20Senshi%20Sailor%20Moon%20%7C%20Pretty%20Guardian%20Sailor%20Moon/works;Bishoujo Senshi Sailor Moon | Pretty Guardian Sailor Moon;['Explicit'];['No Archive Warnings Apply'];['F/F', 'F/M'];['My Little Pony: Friendship is Magic', 'My Little Pony: Equestria Girls', 'Final Fantasy VII (Video Game 1997)', '逆転裁判 | Gyakuten Saiban | Ace Attorney', 'King of Fighters', 'Unbelievable Gwenpool', 'Gravity Falls', 'Homestuck', 'Ghost Trick: Phantom Detective', '超重神グラヴィオン | Gravion (Anime)', 'WarioWare', '碧蓝航线 | Azur Lane (Video Game)', 'Metroid Series', 'Bishoujo Senshi Sailor Moon | Pretty Guardian Sailor Moon', 'Rockman | Mega Man - All Media Types', 'Sonic the Hedgehog - All Media Types', 'GaoGaiGar', 'Dragon Ball', 'Wander Over Yonder (Cartoon)', 'Panty & Stocking with Garterbelt'];['Original Male Character/Numerous Canon Females'];['Adagio Dazzle (My Little Pony: Equestria Girls)', 'Tifa Lockhart', 'Houzuki Akane | Ema Skye', 'Shiranui Mai', 'Kidzuki Kokone | Athena Cykes', 'Pacifica Northwest', 'Fluttershy (My Little Pony: Friendship is Magic)', 'Starlight Glimmer (My Little Pony: Friendship is Magic)', 'Trixie Lulamoon (My Little Pony: Friendship is Magic)', 'Kanaya Maryam', 'Jade Harley', 'Pinkie Pie (My Little Pony)', 'Sweetie Belle (My Little Pony: Friendship is Magic)', 'Lynne (Ghost Trick)', 'Tachibana Mizuki', 'Rose Lalonde', 'Terezi Pyrope', 'Kula Diamond', 'Ashley (WarioWare)', 'Samus Aran', 'Bache (Azur Lane)', 'Sunset Shimmer (My Little Pony: Equestria Girls)', 'Tsukino Usagi', 'Roll (Rockman)', 'Rouge the Bat', 'Crystal Prep Twilight Sparkle (My Little Pony: Equestria Girls)', 'Swan White (Gaogaigar)', 'Android 21 (Dragon Ball)', 'Queen Chrysalis (My Little Pony: Friendship is Magic)', 'The Condesce (Homestuck)', 'Cozy Glow (My Little Pony: Friendship is Magic)', 'Lord Dominator (Wander Over Yonder)', 'Princess Celestia (My Little Pony: Friendship is Magic)', 'Anarchy Stocking', 'Aria Blaze (My Little Pony: Equestria Girls)', 'Sonata Dusk (My Little Pony: Equestria Girls)'];['Harem', 'Femdom', 'Group Sex', 'Stripping', 'nightclubs', 'Smoking', 'risky sex', 'Risk of Pregnancy', 'cock growth', 'Ephebophilia', 'extreme fashion', 'fertility teasing', 'Harem building', 'Muscle Worship', 'Teacher-Student Relationship', 'Spanking', 'Watersports'];['\n        English\n      '];['2020-09-30'];['2026-01-05'];['280,483'];['55/?'];['51'];['211'];['95'];['57,153']
['/works/28362348'];"[""Harry's Summer Vacation""]";[['/users/Wyrmraker/pseuds/Wyrmraker']];[['Wyrmraker']];/tags/Bishoujo%20Senshi%20Sailor%20Moon%20%7C%20Pretty%20Guardian%20Sailor%20Moon/works;Bishoujo Senshi Sailor Moon | Pretty Guardian Sailor Moon;['Not Rated'];['Graphic Depictions Of Violence', 'Underage Sex'];;['Harry Potter - J. K. Rowling', 'Black Lagoon (Anime & Manga)', '3x3 Eyes', 'Ranma 1/2', 'Bishoujo Senshi Sailor Moon | Pretty Guardian Sailor Moon (Anime & Manga)'];;"['Harry Potter', 'Dutch (Black Lagoon)', 'Rebecca ""Revy"" Lee', 'Okajima ""Rock"" Rokuro', 'Lotton (Black Lagoon)', 'Shenhua (Black Lagoon)', 'Frederica Sawyer', 'Yakumo Fuji (3x3 Eyes)', 'Tsukino Usagi', 'Mousse (Ranma 1/2)', 'Cologne (Ranma 1/2)']";['Swearing', 'Gun Violence'];['\n        English\n      '];['2020-12-27'];['2022-02-12'];['138,748'];['38/38'];['606'];['1,255'];['239'];['54,178']
['/works/48654580'];['Futa Loli Q&A'];[['/users/AttackCrash07/pseuds/AttackCrash07']];[['AttackCrash07']];/tags/Bishoujo%20Senshi%20Sailor%20Moon%20%7C%20Pretty%20Guardian%20Sailor%20Moon/works;Bishoujo Senshi Sailor Moon | Pretty Guardian Sailor Moon;['Not Rated'];['Underage Sex'];['F/F', 'F/M', 'Multi'];"['Bleach (Anime & Manga)', 'Fire Emblem Series', 'Hololive (Virtual Streamers)', 'One Piece (Anime & Manga)', 'Pocket Monsters | Pokemon - All Media Types', ""蜘蛛ですが なにか? | Kumo desu ga Nani ka | So I'm a Spider So What? - Okina Baba"", '転生したらスライムだった件 - 伏瀬 | Tensei Shitara Slime Datta Ken | That Time I Got Reincarnated as a Slime - Fuse', 'The Legend of Zelda & Related Fandoms', 'Dragon Ball', 'Digimon - All Media Types', 'Naruto (Anime & Manga)', 'ソードアート・オンライン - 川原礫 | Sword Art Online - Kawahara Reki', 'ダンジョンに出会いを求めるのは間違っているだろうか | DanMachi | Is It Wrong to Try to Pick Up Girls in a Dungeon? (Anime)', 'Touhou Project', 'Soul Eater (Anime & Manga)', '鬼滅の刃 | Demon Slayer: Kimetsu no Yaiba (Manga)', 'Hyperdimension Neptunia', 'くま クマ 熊 ベアー - くまなの | Kuma Kuma Kuma Bear - Kumanano', '盾の勇者の成り上がり - アネコユサギ | Tate no Yuusha no Nariagari | The Rising of the Shield Hero - Aneko Yusagi', ""痛いのは嫌なので防御力に極振りしたいと思います。| BOFURI: I Don't Want to Get Hurt so I'll Max Out My Defense. (Anime)"", 'Fairy Tail', 'No Game No Life - Kamiya Yuu', 'ゆらぎ荘の幽奈さん | Yuragi-sou no Yuuna-san | Yuuna and the Haunted Hot Springs (Manga)', ""ありふれた職業で世界最強 - 白米良 | Arifureta: From Commonplace to World's Strongest - Shirakome Ryou"", 'Higurashi no Naku Koro ni | Higurashi When They Cry', 'Toaru Majutsu no Index | A Certain Magical Index', 'Mahou Sensei Negima!', 'Street Fighter', ""小林さんちのメイドラゴン | Kobayashi-san Chi no Maid Dragon | Miss Kobayashi's Dragon Maid"", 'Toaru Kagaku no Railgun | A Certain Scientific Railgun', 'Sonic the Hedgehog - All Media Types', '本好きの下剋上 - 香月美夜 | Honzuki no Gekokujou | Ascendance of a Bookworm Series - Kazuki Miya', 'UQ Holder!', '無職転生 異世界行ったら本気だす - 理不尽な孫の手 | Mushoku Tensei: Isekai Ittara Honki Dasu - Rifujin na Magonote (Novels)', ""私能力は平均値でって言ったよね! | Noukin | Didn't I Say to Make My Abilities Average in the Next Life!? (Anime)"", 'Hataraku Maou-Sama! | The Devil Is a Part-Timer!', 'Re:ゼロから始める異世界生活 | Re:Zero Starting Life in Another World (Anime)', 'Xenoblade Chronicles Series (Video Games)', '転生したら剣でした - 棚架ユウ | Tensei Shitara Ken Deshita | Reincarnated as a Sword - Tanaka Yuu', ""この素晴らしい世界に祝福を! | KonoSuba: God's Blessing on this Wonderful World! (Anime & Manga)"", 'Avatar: The Last Airbender (Cartoon 2005)', ""スライム倒して300年 知らないうちにレベルMAXになってました - 森田季節 | I've Been Killing Slimes for 300 Years... - Morita Kisetsu"", 'Rosario + Vampire', 'まちカドまぞく | Machikado Mazoku | The Demon Girl Next Door (Anime)', 'Fate/stay night & Related Fandoms', 'SPY x FAMILY (Anime)', 'Cyberpunk: Edgerunners (Anime)', 'Kingdom Hearts (Video Games)', 'Dr. STONE (Anime)', 'Bishoujo Senshi Sailor Moon | Pretty Guardian Sailor Moon (Anime & Manga)', 'Blue Archive (Video Game)', '碧蓝航线 | Azur Lane (Video Game)', '原神 | Genshin Impact (Video Game)', 'Rurouni Kenshin', '薬屋のひとりごと - 日向夏 | Kusuriya no Hitorigoto | The Apothecary Diaries - Hyuuga Natsu', 'ポーション頼みで生き延びます! - FUNA | I Shall Survive Using Potions! - FUNA', 'Fullmetal Alchemist - All Media Types', '悪役令嬢レベル99 - 七夕さとり | Akuyaku Reijou Level 99 | Villainess Level 99 - Tanabata Satori', ""葬送のフリーレン | Sousou no Frieren | Frieren: Beyond Journey's End (Anime)"", '魔法少女にあこがれて | Mahou Shoujo ni Akogarete | I admire magical girls and... (Manga)', 'Tales of Series (Bandai Namco Video Games)', 'Accel World']";;;['Futanari', 'Lolicon'];['\n        English\n      '];['2023-07-17'];['2024-08-25'];['211,843'];['17/?'];['471'];['718'];['37'];['53,044']
['/works/17486963'];['Year of Porking'];[['/users/Scrib_eyeSteak/pseuds/Scrib_eyeSteak']];[['Scrib_eyeSteak']];/tags/Bishoujo%20Senshi%20Sailor%20Moon%20%7C%20Pretty%20Guardian%20Sailor%20Moon/works;Bishoujo Senshi Sailor Moon | Pretty Guardian Sailor Moon;['Explicit'];['Creator Chose Not To Use Archive Warnings'];['F/M'];['Naruto', 'Dragon Ball', 'The Legend of Zelda & Related Fandoms', 'Persona Series', 'Dragalia Lost (Video Game)', 'Bishoujo Senshi Sailor Moon | Pretty Guardian Sailor Moon', 'Dragon Quest Series', 'InuYasha - A Feudal Fairy Tale', 'Bleach', 'Little Witch Academia', 'Pocket Monsters | Pokemon - All Media Types', 'Fire Emblem: Kakusei | Fire Emblem: Awakening'];['Yamanaka Ino/ Pig Summons', 'Bulma Briefs/Oolong', 'Paya/Bokoblins', 'Takamaki Ann/Shadow', 'Sarisse/Melsa/Boarlets', 'Hino Rei/Demon', 'Jessica Albert/Orcs', 'Ayame/Demon Pigs', 'Yoruichi/Hollow', 'Diana Cavendish/Pig Roast', 'Rosa/Emboar', 'Tiki/Risen'];['Yamanaka Ino', 'Bulma Briefs', 'Oolong (Dragon Ball)', 'Paya (Legend of Zelda)', 'Takamaki Ann', 'Melsa (Dragalia Lost)', 'Sarisse (Dragalia Lost)', 'Hino Rei', 'Jessica (Dragon Quest)', 'Ayame (InuYasha)', 'Shihouin Yoruichi', 'Diana Cavendish', 'Mei | Rosa', 'Enbuoh | Emboar', 'Chiki | Tiki'];['Smut', 'Shameless Smut', 'Spitroasting', 'Deepthroating', 'Bukkake', 'Anal Sex', 'Breasts', 'Anthropomorphic', 'Oral Sex', 'Rough Sex', 'Gokkun', 'Public Sex', 'Sex Toys', 'Transformation', 'Motorcycle Sex', 'Light Bondage', 'Drugs', 'Hand Jobs', 'Cock Worship', 'Anal', 'Cum Bath', 'Gangbang', 'Double Penetration', 'Licking', 'Multiple Penetration', 'Instant Loss', 'Airtight', 'Necrophilia', 'Size Difference', 'Tongues', 'Paraphilia', 'Pokephilia', 'Assault', 'Bestiality'];['\n        English\n      '];['2019-01-20'];['2020-11-01'];['34,860'];['13/13'];['9'];['223'];['95'];['52,082']
['/works/19432771'];['Sun, Surf, and Sex Showcase'];[['/users/Gallian_Squad_7/pseuds/Gallian_Squad_7', '/users/JohnnyMueller/pseuds/JohnnyMueller', '/users/Lewd_Semprini/pseuds/Lewd_Semprini', '/users/SolitaryVices/pseuds/SolitaryVices']];[['Gallian_Squad_7', 'JohnnyMueller', 'Lewd_Semprini', 'SolitaryVices']];/tags/Bishoujo%20Senshi%20Sailor%20Moon%20%7C%20Pretty%20Guardian%20Sailor%20Moon/works;Bishoujo Senshi Sailor Moon | Pretty Guardian Sailor Moon;['Explicit'];['No Archive Warnings Apply'];['F/M', 'F/F', 'Gen', 'Multi'];['Bishoujo Senshi Sailor Moon | Pretty Guardian Sailor Moon', 'Fire Emblem Heroes', 'Hyperdimension Neptunia', 'Fire Emblem: Kakusei | Fire Emblem: Awakening', 'Fire Emblem Series', 'League of Legends', 'Love Live! School Idol Project', 'Pocket Monsters | Pokemon - All Media Types', 'Pocket Monsters | Pokemon (Main Video Game Series)', 'Pocket Monsters: Sword & Shield | Pokemon Sword & Shield Versions', 'Fate/Grand Order', 'Fate/stay night & Related Fandoms', 'Neon Genesis Evangelion'];['Chiba Mamoru/Mizuno Ami', 'Alfonse/Laevatein (Fire Emblem)', 'Purple Heart/OC', 'Lucina/Serena | Severa/Cynthia/Morgan', 'Caitlyn/Malcolm Graves', 'Rurina | Nessa/Red', 'Fujimaru Ritsuka/Harem', 'Fujimaru Ritsuka/Mash Kyrielight | Shielder/Clara Lanfranc', 'Fujimaru Ritsuka/Florence Nightingale | Berserker', 'Fujimaru Ritsuka/Nero | Saber', 'Fujimaru Ritsuka/Tamamo-no-Mae', 'Fujimaru Ritsuka/Minamoto no Yorimitsu | Berserker', 'Fujimaru Ritsuka/Shuten-douji', 'Kaji Ryouji/Souryuu Asuka Langley'];['Chiba Mamoru', 'Mizuno Ami', 'Alfonse (Fire Emblem)', 'Laevatein (Fire Emblem)', 'Neptune | Purple Heart', 'Lucina (Fire Emblem)', 'Serena | Severa', 'Cynthia (Fire Emblem)', 'Marc | Morgan', 'Caitlyn (League of Legends)', 'Malcolm Graves', 'Red (Pokemon)', 'Rurina | Nessa', 'Fujimaru Ritsuka', 'Tamamo-no-Mae | Caster (Fate/Extra)', 'Nero | Saber', 'Florence Nightingale | Berserker', 'Mash Kyrielight | Shielder', 'Shuten-douji | Assassin', 'Minamoto no Yorimitsu | Berserker', 'Kaji Ryouji', 'Souryuu Asuka Langley'];['Beach Sex', 'Smut', 'Shameless Smut', 'Tags inside'];['\n        English\n      '];['2019-07-01'];['2019-07-31'];['45,645'];['9/9'];['12'];['248'];['92'];['51,558']
['/works/24280126'];['Downward Descent'];[['/users/WestOrEast/pseuds/WestOrEast']];[['WestOrEast']];/tags/Bishoujo%20Senshi%20Sailor%20Moon%20%7C%20Pretty%20Guardian%20Sailor%20Moon/works;Bishoujo Senshi Sailor Moon | Pretty Guardian Sailor Moon;['Explicit'];['Creator Chose Not To Use Archive Warnings'];['F/F', 'F/M', 'Multi'];['Bishoujo Senshi Sailor Moon | Pretty Guardian Sailor Moon'];['Kaiou Michiru/Tenoh Haruka', 'Tenoh Haruka/Tomoe Hotaru', 'Meiou Setsuna/Tomoe Hotaru'];['Tomoe Hotaru', 'Meiou Setsuna', 'Tenoh Haruka', 'Kaiou Michiru', 'Tsukino Chibiusa', 'Hino Rei', 'Mizuno Ami', 'Mizuno Saeko'];['Corruption', 'Incest', 'Parent/Child Incest', 'Sexism', 'Sexist Language', 'Blow Jobs', 'Orgy', 'Submission', 'Cheating', 'Lolicon', 'Bestiality', 'Gangbang', 'Bukkake', 'Bondage', 'Lesbian Sex'];['\n        English\n      '];['2020-05-20'];['2023-03-05'];['301,974'];['7/7'];['18'];['110'];['81'];['49,782']
['/works/2449097'];['Shattered Skies: The Morning Lights'];[['/users/BHS/pseuds/BHS']];[['BHS']];/tags/Bishoujo%20Senshi%20Sailor%20Moon%20%7C%20Pretty%20Guardian%20Sailor%20Moon/works;Bishoujo Senshi Sailor Moon | Pretty Guardian Sailor Moon;['Teen And Up Audiences'];['Graphic Depictions Of Violence', 'Major Character Death'];['Gen', 'F/F', 'M/M', 'F/M', 'Multi'];['Bishoujo Senshi Sailor Moon | Pretty Guardian Sailor Moon', 'Cardcaptor Sakura', 'プリキュア | PreCure | Pretty Cure Series', 'Mahou Shoujo Lyrical Nanoha | Magical Girl Lyrical Nanoha', 'Mahou Shoujo Madoka Magika | Puella Magi Madoka Magica', 'Bishoujo Senshi Sailor Moon | Pretty Guardian Sailor Moon (Anime & Manga)'];['Akagi Towa/Amanogawa Kirara', 'Kise Yayoi/Nanase Yui', 'Chibiusa/Tomoe Hotaru', 'Akemi Homura/Kaname Madoka'];['Tsukino Usagi | Sailor Moon', 'Kinomoto Sakura', 'Misumi Nagisa | Cure Black', 'Yukishiro Honoka | Cure White', 'Takamachi Nanoha', 'Kaname Madoka', 'Hanasaki Tsubomi | Cure Blossom', 'Kurumi Erika | Cure Marine', 'Kise Yayoi | Cure Peace', 'Hikawa Iona | Cure Fortune', 'Amanogawa Kirara | Cure Twinkle', 'Twilight | Akagi Towa | Cure Scarlet', 'Nanase Yui', 'Akemi Homura', 'Tsukino Chibiusa', 'Tomoe Hotaru', 'Kaiou Michiru', 'Hino Rei', 'Aino Minako', 'Fate Testarossa Harlaown', 'Joker (Pretty Cure)'];['Crossover', 'Multiverse', 'Apocalypse', 'War', 'Dark', 'Magical Girls', 'Female Characters', 'Angst and Tragedy', 'Horror', 'Nightmare Fuel', 'Body Horror', 'Slow Burn', 'Science Fiction', 'Fantasy', 'Crossover Pairings', 'Multiple Crossovers', 'Epic Battles', 'Multiple Continuities', 'Friends to Lovers', 'Angst and Hurt/Comfort', 'Saving the Multiverse', 'Cosmic Horror', 'Mind Control', 'Mind Control Aftermath & Recovery', 'Disabled Character', 'Disability', 'Polyamory', 'Post-Rebellion Story', 'Alternate Universe', 'HopePunk'];['\n        English\n      '];['2014-10-14'];['2025-10-29'];['654,482'];['71/?'];['1,064'];['494'];['133'];['47,458']
['/works/21038222'];['Theories of Conflict'];[['/users/BagOfBees/pseuds/BagOfBees', '/users/WaitingForMy/pseuds/WaitingForMy']];[['BagOfBees', 'WaitingForMy']];/tags/Newsies%20-%20All%20Media%20Types/works;Newsies - All Media Types;['Mature'];['Creator Chose Not To Use Archive Warnings'];['M/M'];['Newsies!: the Musical - Fierstein/Menken', 'Newsies (1992)', 'Newsies - All Media Types'];['Spot Conlon/Racetrack Higgins', 'Buttons (Newsies)/Specs (Newsies)', 'David Jacobs/Jack Kelly'];['Albert DaSilva (Newsies)', 'Original Characters', 'Hannah (Newsies)', 'Elmer (Newsies)', 'Finch (Newsies)', 'JoJo (Newsies)', 'Tommy Boy (Newsies)', 'Vince (Newsies)', 'Myron (Newsies)'];['Alternate Universe - Modern Setting', 'Alternate Universe - High School', 'Enemies to Lovers', 'Project Partners', 'trash', 'This is an ongoing RP', 'The siblings that write Newsies trash together stay together', 'Religious Themes', 'Homophobia', 'Homophobic Language', 'Implied/Referenced Child Abuse', 'Post-Traumatic Stress Disorder - PTSD', 'Car Accidents', 'Race’s adoptive parents are the best thing we’ve ever created', 'Babby Crutchie', 'Mentions of Suicide', 'Hospitals', 'Panic Attacks', 'Self-Harm', 'Bipolar Disorder', 'Oops there’s smut as of chapter 63', 'Suicidal Thoughts', 'suicidal behavior'];['\n        English\n      '];['2019-10-15'];['2021-01-23'];['350,226'];['113/113'];['2,170'];['1,270'];['120'];['45,634']
['/works/20086603'];['The Torrid Affair of Kack Jelly and Kosher Dave from Manhattan'];[['/users/BagOfBees/pseuds/BagOfBees', '/users/WaitingForMy/pseuds/WaitingForMy']];[['BagOfBees', 'WaitingForMy']];/tags/Newsies%20-%20All%20Media%20Types/works;Newsies - All Media Types;['Mature'];['Rape/Non-Con', 'Underage Sex', 'Graphic Depictions Of Violence'];['M/M'];['Newsies!: the Musical - Fierstein/Menken', 'Newsies (1992)', 'Newsies - All Media Types'];['David Jacobs/Jack Kelly', 'Crutchie (Newsies)/Original Female Character(s)', 'Spot Conlon/Racetrack Higgins'];['Sarah Jacobs', 'Morris Delancey', 'Oscar Delancey', 'Original Female Character(s)', 'Katherine Plumber Pulitzer', 'Les Jacobs', 'Original Male Character(s)', 'Medda Larkson | Medda Larkin', 'Original Child Character(s)'];"['Alternate Universe - Modern Setting', 'Alternate Universe - College/University', 'This is an ongoing RP', 'We have no outline', 'no plan', ""Rated M because we're the worst and we will inevitably get there"", ""This Is Why We Can't Have Nice Things"", 'The sisters that write Newsies trash together stay together', 'Sassy Crutchie', 'Jack lovingly calls Crutchie ableist slurs', 'The Delanceys are homophobic assholes', 'Unrequited Ralbert and consolation Sprace', 'Panic Attacks', 'Gay Panic', 'Childhood Trauma', 'Everyone Has Issues', 'Suicidal Thoughts', 'Antisemitism']";['\n        English\n      '];['2019-08-03'];['2024-12-25'];['430,948'];['128/?'];['1,077'];['990'];['77'];['36,509']
['/works/26804251'];['Cat Out of the Bag'];[['/users/chelonianmobile/pseuds/chelonianmobile', '/users/MultiFanGirlWickedPony/pseuds/MultiFanGirlWickedPony']];[['chelonianmobile', 'MultiFanGirlWickedPony']];/tags/Newsies%20-%20All%20Media%20Types/works;Newsies - All Media Types;['Mature'];['Major Character Death', 'Rape/Non-Con', 'Underage Sex', 'Graphic Depictions Of Violence'];['Multi'];"['Disney - All Media Types', 'Wallace & Gromit', 'Chicken Run (2000)', 'Scooby Doo - All Media Types', 'Who Framed Roger Rabbit (1988)', 'Newsies (1992)', 'Gravity Falls', 'Book of Life (2014)', 'The Road to El Dorado (2000)', 'Rise of the Guardians (2012)', 'Pocket Monsters | Pokemon (Anime)', 'Invader Zim', 'Pirates of the Caribbean (Movies)', 'Anastasia (1997)', 'Penguins of Madagascar', 'Arthur (Cartoon)', 'Wicked - All Media Types', 'Missing Link (2019)', 'Looney Tunes | Merrie Melodies', 'Avatar: Legend of Korra', 'ParaNorman (2012)', 'The Loud House (Cartoon)', 'Madagascar (Movies)', 'Drake & Josh', 'She-Ra and the Princesses of Power (2018)', 'Rango (2011)', 'Wishfart', 'Jimmy Two-Shoes (Cartoon)', ""Dude That's My Ghost!"", 'Flushed Away (2006)', 'Fairly OddParents', 'Kipo and the Age of Wonderbeasts (Cartoon)', 'The Simpsons', 'Gorillaz', 'How to Train Your Dragon (Movies)', 'The Owl House (Cartoon)', 'Corpse Bride (2005)', 'Ice Age (Movies)', 'Summer Camp Island (Cartoon)', 'The Adventures of Sam & Max: Freelance Police (Cartoon)', 'Max and Ruby (Cartoon)', 'The Littlest Pet Shop', 'Regular Show (Cartoon)', '哪吒之魔童降世 | Né Zhā Zhī Mó Tóng Jiàng Shì (2019)', 'Dog City (Cartoon)', '다람이와 고슴도치 | Squirrel and Hedgehog (Cartoon)', 'Secret Magic Control Agency (2021)', 'The Oddball Couple', 'The Octonauts (Cartoon)', 'Steven Universe (Cartoon)', 'Wild West C.O.W.-Boys of Moo Mesa (Cartoon)', 'The Proud Family', '마당을 나온 암탉 | Leafie A Hen into the Wild (2011)', 'Ruby Gloom (Cartoon)', 'Gravedale High', 'LEGO Monkie Kid', '3-2-1 Penguins! (Cartoon)', 'Detentionaire (Cartoon)', 'The Bad Guys (Movie 2022)', 'My Little Pony', '狐妖小红娘 | Huyao Xiao Hongniang | Fox Spirit Matchmaker (Cartoon 2015)', 'Aqua Teen Hunger Force', 'Hetalia (Anime & Manga)', 'Redwall Series - Brian Jacques', 'ダンジョン飯 | Dungeon Meshi | Delicious in Dungeon', '盾の勇者の成り上がり - アネコユサギ | Tate no Yuusha no Nariagari | The Rising of the Shield Hero - Aneko Yusagi', 'One Piece (Anime & Manga)', 'BLOODMONEY! (SHROOMYCHRIST Video Game)', '逆転裁判 | Gyakuten Saiban | Ace Attorney', '黑猫警长 - 杨鹏 | Black Cat Detective Series - Yáng Péng', '罗小黑战记 | Luo Xiao Hei Zhan Ji | The Legend of Luo Xiaohei', 'Food Fantasy (Video Game)']";;;['Alternate Universe - Human', 'Alternate Universe - Modern Setting', 'Dead Dove: Do Not Eat'];['\n        English\n      '];['2020-10-04'];['2026-01-21'];['134,190'];['173/?'];['386'];['336'];['16'];['33,347']
['/works/10703613'];['Mountain Ridge Camp for Boys'];[['/users/timetogoslumming/pseuds/timetogoslumming']];[['timetogoslumming']];/tags/Newsies%20-%20All%20Media%20Types/works;Newsies - All Media Types;['Teen And Up Audiences'];['Creator Chose Not To Use Archive Warnings'];['F/M', 'M/M'];['Newsies!: the Musical - Fierstein/Menken', 'Newsies - All Media Types'];['David Jacobs/Jack Kelly', 'Spot Conlon/Racetrack Higgins'];['Jack Kelly', 'Racetrack Higgins', 'David Jacobs', 'Spot Conlon', 'Katherine Plumber Pulitzer', 'Crutchy (Newsies)', 'Sarah Jacobs', 'Specs (Newsies)', 'Romeo (Newsies)', 'Albert DaSilva (Newsies)', 'Elmer (Newsies)'];['honestly all of the newsies are in it', 'Alternate Universe - Summer Camp', 'Trans Character'];['\n        English\n      '];['2017-04-23'];['2017-05-13'];['62,710'];['22/22'];['551'];['1,485'];['205'];['26,429']
['/works/926149'];"[""Don't Be Afraid and Don't Delay | End Racism in the OTW""]";[['/users/brynnmck/pseuds/brynnmck', '/users/belmanoir/gifts']];[['brynnmck', 'belmanoir']];/tags/Newsies%20-%20All%20Media%20Types/works;Newsies - All Media Types;['Explicit'];['No Archive Warnings Apply'];['M/M'];['Newsies (1992)'];['David Jacobs/Jack Kelly'];['David Jacobs', 'Jack Kelly', 'Sarah Jacobs', 'Spot Conlon'];['First Time', 'Roof Sex'];['\n        English\n      '];['2013-08-14'];;['6,372'];['1/1'];['63'];['2,530'];['235'];['25,142']
['/works/33850399'];['They Were Roommates'];[['/users/BagOfBees/pseuds/BagOfBees', '/users/WaitingForMy/pseuds/WaitingForMy']];[['BagOfBees', 'WaitingForMy']];/tags/Newsies%20-%20All%20Media%20Types/works;Newsies - All Media Types;['Mature'];['No Archive Warnings Apply'];['M/M'];['Newsies - All Media Types', 'Newsies!: the Musical - Fierstein/Menken', 'Newsies (1992)'];['David Jacobs/Jack Kelly', 'Racetrack Higgins/David Jacobs for like 2 seconds', 'Background Jack Kelly/Katherine Plumber Pulitzer', 'Spot Conlon/Racetrack Higgins'];;"['Alternate Universe - Modern Setting', 'Alternate Universe - College/University', 'Alternate Universe - Roommates/Housemates', 'Roommates', 'oh my god they were roommates', 'trash', 'This is an ongoing RP', 'We have no outline', 'no plan', ""This Is Why We Can't Have Nice Things"", 'The siblings that write Newsies trash together stay together', 'Newsies fanfiction but every time we start a new one Race gets faster', 'Past Character Death', 'Original Character Death(s)', 'Grief/Mourning', 'Southern Jack Kelly', 'Hispanic Spot Conlon', 'College parties that go marginally better than they did in The Torrid Affair', 'Alice in Wonderland References', 'Liberal but affectionate use of slurs that apply to the authors personally']";['\n        English\n      '];['2021-09-13'];['2025-02-04'];['246,021'];['70/?'];['398'];['548'];['58'];['22,186']
['/works/23149561'];['With Pearl and Ruby Glowing, Part 2'];[['/users/chelonianmobile/pseuds/chelonianmobile', '/users/MultiFanGirlWickedPony/pseuds/MultiFanGirlWickedPony']];[['chelonianmobile', 'MultiFanGirlWickedPony']];/tags/Newsies%20-%20All%20Media%20Types/works;Newsies - All Media Types;['Mature'];['Graphic Depictions Of Violence', 'Major Character Death', 'Rape/Non-Con', 'Underage Sex'];['F/F', 'F/M', 'M/M', 'Multi', 'Other'];"['Disney - All Media Types', 'Haunted - Chuck Palahniuk', 'Penguins of Madagascar', 'Madagascar (Movies)', 'Wicked - All Media Types', 'Spider-Man: Into the Spider-Verse (2018)', 'Newsies (1992)', 'Avatar: Legend of Korra', 'RWBY', 'The Jungle Book (1967)', 'Invader Zim', 'Wallace & Gromit', 'Frozen (Disney Movies)', 'Gravity Falls', 'Looney Tunes | Merrie Melodies', 'The Road to El Dorado (2000)', 'Chicken Run (2000)', 'Despicable Me (Movies)', 'Total Drama (Cartoon)', 'Peter Pan (1953)', 'Sabrina the Teenage Witch (TV)', 'Meet the Robinsons (2007)', 'The Mighty B! (TV)', ""Cats Don't Dance (1997)"", 'The Lion King (1994)', 'Arthur (Cartoon)', 'Cars (Pixar Movies)', 'Pocket Monsters | Pokemon (Anime)', 'The Fox and the Hound (1981)', 'How to Train Your Dragon (Movies)', 'Chicken Little (2005)', 'DuckTales (Cartoon 2017)', 'Fairly OddParents', 'Shark Tale (2004)', 'Coco (2017)', 'Flushed Away (2006)', ""Foster's Home For Imaginary Friends"", 'Lady and the Tramp (1955)', 'Missing Link (2019)', 'Atlantis: The Lost Empire (2001)', 'Brother Bear (2003)']";;;['Community: disney_kink', 'Alternate Universe - Modern Setting', 'Alternate Universe - Human', 'Sexual Violence', 'Rape Recovery', 'Support Group', 'Dead Dove: Do Not Eat'];['\n        English\n      '];['2020-03-16'];['2020-05-03'];['138,207'];['50/50'];['171'];['249'];['13'];['18,457']
